ID,lbm_2002,lbm_2008,lbm_2012,lbm_2014,lbm_2016,lbm_2018,lbm_2020,lbm_2022,cluster,2002-2008,2008-2012,2012-2014,2014-2016,2016-2018,2018-2020,2020-2022
WK020219,3.905468336,3.890431472,3.897495021,3.923597889,3.934329974,3.932178141,3.958973185,3.948403342,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK020220,4.123353862,4.094669282,4.149226358,4.216878168,4.205684857,4.160178833,4.202743325,4.18912409,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK020221,3.91858256,3.922269247,3.941006918,3.970315014,3.977781244,3.993994918,4.02161195,4.025256565,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK020222,3.878398467,3.885216348,3.906569386,3.954038192,3.981064794,3.96533682,3.992473872,4.019571402,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK020223,4.025595613,4.009548908,3.993032771,4.032340562,4.026500334,4.046429382,4.050507461,4.077147038,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK020224,3.822968197,4.014326073,4.053940068,4.025794314,4.023282841,4.069949074,4.071220447,4.104366532,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK020354,4.031031263,4.047798683,4.064697021,4.064068966,4.059439148,4.076799676,4.102960467,4.118172334,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK020355,4.011278054,4.052228718,4.083402836,4.094406117,4.113353673,4.118288239,4.129129185,4.150974769,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK020356,4.059060339,4.0610306,4.073861022,4.09314195,4.103440089,4.115060178,4.100171753,4.113120834,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK020357,4.163894789,4.146071634,4.149576451,4.196143992,4.217444696,4.213005686,4.213137353,4.214231462,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK020358,4.068428458,4.077096208,4.111608212,4.113683355,4.130775801,4.13978848,4.136938237,4.162759135,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK020359,4.030714609,4.07866917,4.091419013,4.106155735,4.118405283,4.117535577,4.131397638,4.11829772,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK020360,4.1151375,4.150342323,4.17766662,4.207100083,4.213051255,4.190649285,4.183313982,4.200007837,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK020361,4.10645345,4.11351997,4.147370691,4.164523786,4.149582831,4.18766678,4.193729823,4.191900122,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK020362,4.220874749,4.189148105,4.20341917,4.219348179,4.194418401,4.1998482,4.267513354,4.265017191,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK020363,4.209270674,4.220794183,4.24928629,4.213517356,4.229276841,4.295352553,4.28987085,4.325955669,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK020901,4.048333688,4.098319051,4.105352527,4.097956449,4.115698154,4.143860182,4.155210057,4.162136479,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK020902,4.063194103,4.090473179,4.106792934,4.099614999,4.149878417,4.161884815,4.148367638,4.175399245,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK020903,4.093185585,4.134559341,4.147502156,4.16269558,4.18278124,4.187614965,4.203472282,4.208752051,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK020904,4.072485392,4.105881832,4.122134263,4.164892933,4.167694007,4.167951581,4.125900004,4.15466006,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK021301,4.201307581,4.167443001,4.206817999,4.276359633,4.328003347,4.317649686,4.289632141,4.290310246,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK021302,4.203550196,4.187245515,4.217593659,4.241868646,4.291596363,4.31625996,4.310209825,4.306065168,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK021303,4.067986369,4.043567071,4.073043731,4.088538446,4.107432193,4.121395003,4.124215916,4.132699317,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK021304,4.207385636,4.133091145,4.19610339,4.236260552,4.258194595,4.254019967,4.250428044,4.250693794,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK021305,4.217132584,4.15621964,4.180267519,4.211469873,4.264100441,4.249219971,4.230755934,4.220179449,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK021306,4.022201043,4.007284341,4.022646332,4.053308856,4.103484377,4.111207096,4.108317038,4.099538393,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK021400,4.065722266,4.086548695,4.111214215,4.139004149,4.133896848,4.162987218,4.148074893,4.15911927,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK021401,4.09313297,4.104693352,4.108528485,4.101521162,4.10338062,4.102337023,4.117386702,4.118948999,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK021402,4.112720976,4.099964351,4.131849876,4.11542277,4.14731733,4.134628403,4.133880754,4.129418237,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK021403,4.097406557,4.111691944,4.129113951,4.076618756,4.118780049,4.093640832,4.106570264,4.103022052,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK021404,4.100555401,4.096867907,4.102555194,4.098552996,4.125485315,4.07428722,4.087993127,4.081436305,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK021405,4.051859675,4.033014295,4.042107268,4.054097744,4.049849813,4.058874789,4.04358964,4.03396441,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK021406,4.114862709,4.185660318,4.16489069,4.179576871,4.168092065,4.202242359,4.147274014,4.151292253,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK021600,3.979284894,3.974611967,3.989738703,3.961547169,3.96431966,3.988811523,4.021710716,4.056604134,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK021601,4.051457513,4.046523392,4.051848371,4.035225387,4.04956086,4.045215709,4.046446303,4.072515144,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK022101,3.912713029,3.882916258,3.916163924,3.972320167,3.999516749,4.027116439,4.05895474,4.09207696,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022201,4.047960502,4.025650583,4.024198884,4.035703545,4.042865493,4.052160739,4.068039983,4.149461852,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022202,3.866998904,3.865604461,3.901941559,3.908648577,3.913725552,3.915265965,3.941741138,3.992807129,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022203,4.056935808,4.051704019,4.077208367,4.095491817,4.080141061,4.068180193,4.103868476,4.135990622,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022204,4.076901007,4.088969937,4.141772721,4.13453425,4.146356657,4.170247594,4.188521413,4.179414928,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK022205,4.172826101,4.150632236,4.114029921,4.147354624,4.123220215,4.090445939,4.106614376,4.171884702,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022206,4.008728049,4.001732316,4.023474212,4.058051959,4.081583095,4.071517947,4.074088144,4.089050075,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022207,4.046199486,4.053925724,4.044610405,4.062657321,4.078382541,4.082027722,4.091092711,4.1018919,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022208,4.083961065,4.089411084,4.138186082,4.163914254,4.150608303,4.159380472,4.141826861,4.194677653,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022209,3.943170444,3.962570906,3.977299144,4.008411421,4.01600713,4.017945728,4.045454801,4.118216449,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022211,4.075306382,4.089675197,4.129258797,4.108754703,4.121491986,4.110505736,4.129270451,4.141151791,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK022231,4.107173793,4.113087757,4.112423003,4.138588971,4.153874779,4.142160975,4.161535322,4.146906966,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK022500,4.027977127,4.045005066,4.091586181,4.102323244,4.107712245,4.132751665,4.142550503,4.120664938,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK022501,4.049685766,4.093130115,4.125412389,4.138840545,4.151903472,4.140805553,4.145261862,4.167746517,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK022502,4.041268795,4.080305784,4.138624231,4.153949471,4.188018976,4.169704462,4.166487912,4.172926414,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK022503,4.005093877,4.022982879,4.065283439,4.027734505,4.072001528,4.091341201,4.124249541,4.101172501,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK022504,4.051495407,4.095911663,4.117781505,4.166591147,4.15507926,4.173373775,4.152544698,4.165559131,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK022601,4.279423582,4.260093361,4.310327767,4.308183405,4.285450901,4.300875305,4.331361459,4.255360868,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK022602,4.249922721,4.225904284,4.22337897,4.20627628,4.222271433,4.246131968,4.21911795,4.199911258,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK022603,4.069040615,4.069148451,4.091095618,4.102814125,4.122569068,4.112296846,4.12658821,4.122987265,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK022604,4.050218032,4.067606271,4.065113337,4.086254079,4.091763418,4.087817057,4.089989445,4.109311354,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022605,4.207712765,4.207730538,4.202214211,4.201407201,4.226123847,4.258933927,4.246911494,4.246071209,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK022606,4.126046446,4.143639444,4.174872244,4.165546097,4.182729077,4.19382257,4.191895901,4.179658402,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK022801,4.102001471,4.114252298,4.129720404,4.139567382,4.1393309,4.12140976,4.135614775,4.201710126,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022802,3.888855316,3.891323263,3.90622519,3.976309828,4.033763994,4.044690176,4.059262372,4.116598326,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022803,3.757153174,3.755386008,3.794351951,3.882191286,3.940523741,3.936173709,3.946042043,4.023865446,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022804,3.85210304,4.087856374,4.058312422,4.004369772,4.096404353,4.074217603,4.065826889,4.112532809,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK022810,3.805193247,3.837617587,3.886750752,3.977374543,3.982888432,4.010144445,4.020719017,4.069761118,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022811,3.894251351,3.953815608,3.954371231,4.002548667,4.038650988,4.041392541,4.051478858,4.114544102,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022812,4.045963234,4.041354428,4.029427788,4.077189207,4.121566703,4.113668267,4.116512778,4.166091319,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022813,3.983931789,4.016384882,4.005677314,4.015226533,4.067085604,4.056634184,4.110928981,4.120258876,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK022820,4.20907873,4.200102727,4.186625636,4.173214931,4.169261834,4.225665626,4.213339065,4.243164141,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK022830,4.18347426,4.181440837,4.203671993,4.211324792,4.225449455,4.231116696,4.219378226,4.239876306,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK022840,4.130505057,4.14960677,4.135342226,4.161656699,4.157195864,4.186492019,4.197008016,4.193376757,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK022850,4.138793145,4.13777288,4.160561533,4.144668403,4.154758543,4.190829174,4.170705074,4.163781382,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
